CarID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1081,Honda,2017,1.4,Petrol,Automatic,46682,Used,17292.96,Civic
1082,Chevrolet,2006,1.6,Diesel,Automatic,56847,Used,5584.69,Impala
1083,Ford,2016,1.5,Petrol,Manual,27444,New,17060.79,Explorer
1084,Subaru,2003,2.5,Petrol,Automatic,154399,New,1716.31,Forester
1085,Toyota,2007,1.3,Diesel,Automatic,173162,Used,2853.74,RAV4
1086,Audi,2017,2.4,Diesel,Automatic,133823,Used,23173.13,A3
1087,Hyundai,2000,3.4,Petrol,Manual,26149,New,5408.45,Kona
1088,BMW,2018,3.2,Petrol,Automatic,128394,Used,23091.57,X5
1089,Tesla,2023,0.0,Electric,Manual,95297,New,53733.88,Model 3
1090,Kia,2002,1.6,Petrol,Automatic,51208,New,4431.14,Optima
1091,Hyundai,2009,3.9,Diesel,Manual,139532,Used,5675.06,Elantra
1092,Ford,2001,3.9,Petrol,Automatic,161924,Used,1500,Explorer
1093,Honda,2003,3.8,Petrol,Manual,116273,Used,2351.76,Civic
1094,Subaru,2021,4.2,Petrol,Automatic,63836,Used,21716.54,Impreza
1095,Hyundai,2014,3.0,Diesel,Manual,31697,New,12784.78,Elantra
1096,Ford,2003,1.4,Hybrid,Automatic,62868,Used,4301.42,Focus
1097,Hyundai,2000,3.0,Diesel,Manual,57667,Used,3455.9,Elantra
1098,Chevrolet,2018,3.2,Petrol,Automatic,135859,New,14561.54,Equinox
1099,Subaru,2000,3.4,Hybrid,Automatic,29111,Used,4082.31,Outback
1100,Kia,2016,4.7,Petrol,Manual,163814,Used,11138.73,Sportage
1101,Kia,2008,1.7,Hybrid,Automatic,76076,Used,5988.05,Sportage
1102,Hyundai,2021,3.8,Petrol,Automatic,193681,Used,17230.12,Sonata
1103,BMW,2016,1.5,Petrol,Manual,62979,Used,22050.59,3 Series
1104,BMW,2017,1.4,Hybrid,Automatic,28699,Used,23446.18,5 Series
1105,Subaru,2010,4.0,Diesel,Automatic,107533,Used,6603.21,Impreza
1106,Hyundai,2005,2.0,Petrol,Manual,151555,Used,2248.58,Sonata
1107,Audi,2012,3.0,Petrol,Automatic,89525,Used,16883.24,A4
1108,Subaru,2012,3.9,Hybrid,Manual,160147,New,7088.4,Crosstrek
1109,Tesla,2014,0.0,Electric,Manual,194045,Used,23735.05,Model Y
1110,Tesla,2017,0.0,Electric,Automatic,172562,Used,31436.51,Model X
1111,BMW,2014,2.8,Hybrid,Automatic,175771,Used,18511.64,X3
1112,Hyundai,2018,1.3,Diesel,Automatic,64107,Used,15051.91,Sonata
1113,Hyundai,2004,4.4,Petrol,Automatic,106666,Used,3286.1,Tucson
1114,Toyota,2002,4.4,Hybrid,Automatic,151228,New,1500,Camry
1115,Audi,2020,2.7,Diesel,Automatic,102479,New,35619.91,Q5
1116,Chevrolet,2000,2.0,Petrol,Automatic,129463,Used,1500,Equinox
1117,Toyota,2007,1.4,Hybrid,Automatic,21016,Used,8551.72,RAV4
1118,Hyundai,2014,3.1,Petrol,Manual,31621,Used,12914.23,Elantra
1119,Hyundai,2023,4.2,Diesel,Manual,24049,Used,24806.3,Kona
1120,Chevrolet,2015,1.7,Petrol,Manual,111859,Used,11063.78,Impala
1121,BMW,2018,2.5,Petrol,Automatic,109001,Used,26520.98,X3
1122,Hyundai,2014,2.6,Petrol,Automatic,102986,Used,10226.59,Sonata
1123,Audi,2009,1.2,Petrol,Automatic,68348,New,13409.78,A4
1124,Toyota,2019,1.7,Petrol,Automatic,105654,Used,14622.43,Camry
1125,Chevrolet,2007,3.5,Diesel,Automatic,167624,New,3927.22,Malibu
1126,BMW,2001,4.4,Diesel,Automatic,9384,New,10711.3,3 Series
1127,Ford,2012,1.8,Hybrid,Manual,199002,Used,5576.43,Mustang
1128,Chevrolet,2018,4.7,Diesel,Automatic,100659,New,15441.55,Tahoe
1129,Kia,2022,3.6,Hybrid,Manual,95950,New,28095.36,Optima
1130,Honda,2015,4.2,Hybrid,Automatic,83432,Used,12900.8,Accord
1131,Subaru,2015,1.2,Hybrid,Automatic,84067,Used,11077.27,Crosstrek
1132,Hyundai,2023,2.9,Hybrid,Automatic,41918,New,29415.91,Tucson
1133,Kia,2001,1.6,Diesel,Manual,108483,New,2288.64,Rio
1134,Ford,2009,4.3,Petrol,Manual,18272,Used,9153.82,Fiesta
1135,BMW,2001,4.4,Petrol,Manual,178243,New,4024.47,X5
1136,Ford,2015,3.1,Diesel,Automatic,127969,Used,12222.56,Fiesta
1137,Kia,2006,2.5,Diesel,Manual,111540,Used,3645.93,Optima
1138,Tesla,2020,0.0,Electric,Automatic,181707,Used,40457.45,Model Y
1139,Subaru,2023,2.0,Hybrid,Manual,153521,New,23058.12,Forester
1140,Audi,2004,3.2,Petrol,Manual,149365,Used,6359.43,Q7
1141,BMW,2014,3.1,Diesel,Manual,143082,New,19151.55,5 Series
1142,Hyundai,2011,4.4,Petrol,Automatic,126520,Used,7512.11,Elantra
1143,Subaru,2017,3.9,Hybrid,Automatic,34623,Used,15392.26,Impreza
1144,Chevrolet,2021,3.5,Petrol,Automatic,49179,Used,20402.56,Malibu
1145,Toyota,2018,1.9,Petrol,Manual,72863,Used,17028.39,Corolla
1146,Honda,2016,3.3,Diesel,Manual,6642,Used,16814.18,Accord
1147,Chevrolet,2003,4.3,Hybrid,Automatic,195887,Used,1500,Equinox
1148,Toyota,2018,2.5,Hybrid,Manual,121270,New,16276.04,Corolla
1149,Chevrolet,2016,4.1,Hybrid,Manual,137477,Used,11326.54,Impala
1150,Kia,2019,2.3,Petrol,Automatic,153862,Used,16239.58,Sportage
1151,Honda,2003,3.4,Petrol,Automatic,61870,New,5133.44,Civic
1152,Hyundai,2014,4.0,Diesel,Automatic,188018,Used,6994.2,Elantra
1153,Chevrolet,2009,4.6,Petrol,Automatic,126998,Used,5499.03,Equinox
1154,Ford,2003,2.7,Petrol,Automatic,105823,New,3171.81,Mustang
1155,Toyota,2002,3.7,Petrol,Manual,104107,New,3149.87,Camry
1156,Hyundai,2009,4.1,Petrol,Manual,69375,Used,6838.97,Kona
1157,Chevrolet,2019,2.3,Petrol,Automatic,67567,Used,18694.96,Tahoe
1158,Audi,2003,2.7,Petrol,Automatic,156099,Used,4027.11,A4
1159,Toyota,2022,3.9,Petrol,Automatic,179139,Used,17562.3,RAV4
1160,BMW,2019,2.2,Hybrid,Manual,131671,Used,31405.04,5 Series
1161,Ford,2023,3.3,Petrol,Automatic,15658,Used,23697.22,Focus
1162,Honda,2003,3.0,Petrol,Manual,194720,New,1500,CR-V
1163,Ford,2012,3.0,Petrol,Automatic,111439,Used,9064.66,Mustang
1164,Hyundai,2018,4.5,Petrol,Manual,106306,Used,16509.08,Sonata
1165,Subaru,2007,1.3,Petrol,Manual,193718,Used,2052.65,Impreza
1166,BMW,2023,1.8,Diesel,Automatic,46712,New,46139.68,5 Series
1167,Ford,2007,1.3,Petrol,Automatic,26317,Used,6609.89,Mustang
1168,Toyota,2012,2.3,Hybrid,Automatic,127010,Used,7019.8,Prius
1169,Chevrolet,2012,1.9,Petrol,Manual,141202,Used,7972.05,Tahoe
1170,Subaru,2023,1.4,Diesel,Automatic,70631,Used,27343.01,Forester
1171,Hyundai,2020,3.0,Diesel,Manual,128486,New,16914.97,Elantra
1172,Ford,2012,3.2,Petrol,Manual,108256,Used,8062.0,Mustang
1173,Honda,2020,3.8,Diesel,Automatic,162106,New,17036.89,Fit
1174,Hyundai,2019,2.2,Hybrid,Manual,6053,Used,21847.1,Sonata
1175,Hyundai,2011,3.6,Diesel,Automatic,45829,New,10000.33,Elantra
1176,Honda,2011,4.5,Petrol,Manual,11167,Used,9819.43,CR-V
1177,Ford,2020,2.6,Petrol,Automatic,181684,Used,15103.54,Explorer
1178,Kia,2019,2.0,Petrol,Automatic,67286,Used,15678.8,Optima
1179,Honda,2010,1.8,Diesel,Automatic,82918,Used,7408.03,Civic
1180,Hyundai,2021,3.0,Petrol,Automatic,30753,Used,22121.72,Sonata
1181,Audi,2011,2.6,Petrol,Manual,65326,Used,15260.3,A4
1182,Tesla,2000,0.0,Electric,Automatic,66033,Used,8244.95,Model X
1183,Audi,2010,3.9,Petrol,Automatic,83993,Used,14892.53,A4
1184,Toyota,2020,3.3,Diesel,Automatic,92894,Used,16069.46,Prius
1185,Subaru,2023,3.9,Diesel,Manual,19166,Used,21932.28,Forester
1186,Kia,2019,3.3,Petrol,Automatic,84205,Used,15820.16,Sorento
1187,Hyundai,2009,1.7,Diesel,Automatic,47034,Used,8090.11,Elantra
1188,Audi,2010,2.7,Diesel,Manual,165815,Used,9853.94,A3
1189,Hyundai,2012,2.8,Hybrid,Automatic,17554,New,14356.99,Tucson
1190,Ford,2014,1.4,Petrol,Automatic,196362,Used,7965.17,Mustang
1191,Kia,2008,2.8,Petrol,Automatic,198273,Used,2761.28,Sportage
1192,Tesla,2019,0.0,Electric,Automatic,162964,New,35284.21,Model X
1193,Audi,2007,1.7,Petrol,Manual,73882,Used,11139.28,A4
1194,Subaru,2000,1.6,Diesel,Manual,19498,Used,4340.69,Impreza
1195,Kia,2012,1.6,Diesel,Manual,68348,Used,9966.66,Sportage
1196,Subaru,2003,2.5,Hybrid,Manual,145692,New,2127.47,Crosstrek
1197,Ford,2003,2.7,Petrol,Automatic,32474,Used,5019.86,Explorer
1198,Hyundai,2008,1.5,Diesel,Automatic,186901,Used,3180.27,Tucson
1199,Tesla,2016,0.0,Electric,Manual,108100,Used,30287.1,Model X
1200,BMW,2012,4.0,Hybrid,Manual,183196,Used,14834.5,5 Series
1201,Chevrolet,2016,3.3,Petrol,Manual,108460,New,15376.78,Tahoe
1202,Kia,2003,3.3,Diesel,Manual,27271,Used,4830.91,Rio
1203,Honda,2000,1.3,Petrol,Automatic,42486,Used,3448.2,Accord
1204,Audi,2023,2.7,Petrol,Automatic,103409,Used,40560.9,A4
1205,Audi,2001,4.1,Diesel,Automatic,154244,New,3577.11,Q5
1206,Ford,2012,4.2,Petrol,Automatic,124029,Used,8111.27,Fiesta
1207,Toyota,2008,3.2,Petrol,Automatic,120494,Used,5233.71,Corolla
1208,Toyota,2005,2.4,Petrol,Manual,177557,Used,1872.05,Prius
1209,Toyota,2022,3.6,Petrol,Automatic,96999,Used,21417.98,Corolla
1210,Chevrolet,2015,3.5,Petrol,Automatic,42012,Used,14990.59,Equinox
1211,BMW,2001,4.3,Diesel,Automatic,51308,New,8209.06,5 Series
1212,Ford,2021,1.4,Diesel,Automatic,150398,Used,16873.76,Explorer
1213,Kia,2009,3.0,Hybrid,Manual,196932,Used,3949.69,Rio
1214,Ford,2014,3.3,Hybrid,Automatic,152918,Used,8929.13,Mustang
1215,Subaru,2005,3.1,Hybrid,Automatic,21305,Used,6490.61,Forester
1216,BMW,2001,3.2,Petrol,Automatic,33854,New,9779.68,X5
1217,Audi,2012,2.8,Diesel,Automatic,106040,Used,15586.05,A3
1218,Honda,2008,3.9,Petrol,Manual,18545,Used,8698.2,Civic
1219,Ford,2003,3.6,Hybrid,Automatic,17093,Used,5801.65,Fiesta
1220,BMW,2005,2.9,Hybrid,Automatic,78709,Used,10132.89,3 Series
1221,Kia,2015,4.8,Petrol,Automatic,168563,Used,9682.89,Rio
1222,Audi,2023,1.6,Hybrid,Automatic,130585,Used,31385.72,Q5
1223,Hyundai,2014,4.6,Diesel,Automatic,109562,Used,10692.09,Elantra
1224,Tesla,2006,0.0,Electric,Automatic,117242,Used,9955.77,Model X
1225,Hyundai,2014,3.3,Diesel,Automatic,57828,Used,11987.17,Sonata
1226,Hyundai,2015,4.5,Diesel,Automatic,77574,New,15823.4,Tucson
1227,Subaru,2019,2.7,Hybrid,Automatic,80952,New,16712.19,Crosstrek
1228,Kia,2002,4.1,Petrol,Automatic,142651,Used,1552.82,Optima
1229,Audi,2011,3.2,Petrol,Automatic,114413,New,13261.63,Q5
1230,Kia,2011,4.2,Hybrid,Automatic,79791,Used,9041.41,Sorento
1231,Chevrolet,2012,1.8,Petrol,Automatic,132750,Used,8242.61,Malibu
1232,Hyundai,2002,2.2,Hybrid,Automatic,159336,Used,1500,Tucson
1233,Chevrolet,2020,2.2,Hybrid,Automatic,9010,Used,19378.15,Malibu
1234,Kia,2012,3.3,Diesel,Manual,70878,Used,10256.64,Optima
1235,Audi,2009,2.1,Hybrid,Automatic,198498,New,11134.21,Q7
1236,BMW,2006,1.5,Diesel,Manual,198537,Used,6293.75,X3
1237,BMW,2010,4.3,Hybrid,Manual,161512,New,11753.27,3 Series
1238,Tesla,2014,0.0,Electric,Manual,73661,Used,21222.66,Model S
1239,Ford,2014,4.2,Hybrid,Manual,196475,Used,7022.6,Explorer
1240,BMW,2001,3.6,Diesel,Manual,179861,Used,2866.61,X5
1241,Audi,2003,4.3,Petrol,Automatic,175951,New,4473.79,A3
1242,Hyundai,2002,1.7,Diesel,Automatic,142994,Used,1500,Sonata
1243,Toyota,2010,2.4,Petrol,Automatic,189697,Used,4129.51,Corolla
1244,Honda,2017,3.6,Hybrid,Automatic,26383,Used,18463.56,Accord
1245,Audi,2007,3.0,Diesel,Automatic,108434,Used,8495.21,Q5
1246,BMW,2011,2.3,Petrol,Automatic,43856,Used,16596.58,5 Series
1247,Audi,2021,3.6,Diesel,Automatic,126018,Used,33249.9,Q7
1248,Tesla,2004,0.0,Electric,Automatic,176949,New,8867.77,Model 3
1249,Honda,2021,2.5,Diesel,Automatic,12362,New,22065.31,Fit
1250,Chevrolet,2008,2.3,Hybrid,Automatic,106011,Used,5567.3,Equinox
1251,Audi,2003,2.6,Petrol,Automatic,153235,Used,5227.97,A4
1252,Kia,2016,2.4,Hybrid,Automatic,126913,New,11901.57,Optima
1253,Audi,2002,3.1,Petrol,Manual,24991,New,8490.63,A4
1254,Toyota,2020,4.3,Petrol,Manual,78982,Used,18867.09,Corolla
1255,Toyota,2003,3.8,Petrol,Automatic,183675,New,1500,Prius
1256,Kia,2023,4.4,Petrol,Automatic,184993,Used,21921.95,Sorento
1257,Kia,2000,4.7,Diesel,Automatic,153116,New,1500,Sorento
1258,BMW,2021,4.2,Petrol,Manual,123533,Used,30013.71,5 Series
1259,Toyota,2006,1.7,Petrol,Automatic,105836,New,5106.27,Prius
1260,Hyundai,2013,2.7,Hybrid,Automatic,125030,New,8885.47,Sonata
1261,Honda,2006,1.8,Petrol,Automatic,72899,Used,4986.11,Accord
1262,Chevrolet,2007,1.4,Diesel,Manual,17059,Used,7259.4,Malibu
1263,Honda,2015,4.6,Diesel,Automatic,160586,Used,10912.88,Accord
1264,Ford,2004,4.8,Hybrid,Manual,196127,Used,1500,Fiesta
1265,Chevrolet,2005,4.4,Hybrid,Manual,194443,Used,1500,Tahoe
1266,Ford,2021,2.1,Hybrid,Automatic,110135,Used,20821.9,Mustang
1267,Honda,2017,2.0,Diesel,Manual,125404,Used,15042.64,Fit
1268,Kia,2012,1.5,Hybrid,Manual,23290,Used,9902.95,Rio
1269,Honda,2009,3.5,Hybrid,Automatic,160648,Used,4771.28,Fit
1270,Tesla,2001,0.0,Electric,Automatic,150220,New,7662.6,Model X
1271,Tesla,2006,0.0,Electric,Manual,104745,Used,13253.24,Model 3
1272,Ford,2013,2.8,Hybrid,Automatic,68666,Used,9593.19,Fiesta
1273,Tesla,2013,0.0,Electric,Automatic,163260,Used,19291.88,Model X
1274,Subaru,2001,1.3,Hybrid,Automatic,189801,Used,1500,Forester
1275,Hyundai,2006,2.0,Hybrid,Automatic,32129,New,7909.88,Sonata
1276,Audi,2005,3.5,Petrol,Automatic,96810,New,8076.6,A3
1277,Audi,2023,4.6,Petrol,Automatic,12489,Used,41909.74,A4
1278,Ford,2000,1.4,Hybrid,Automatic,38392,New,4062.01,Focus
1279,Audi,2002,2.2,Diesel,Automatic,57866,Used,6827.23,Q5
1280,Chevrolet,2013,4.8,Hybrid,Automatic,136928,New,9120.65,Equinox
1281,Toyota,2016,4.3,Diesel,Automatic,9269,Used,15953.38,Corolla
1282,Toyota,2007,4.8,Hybrid,Manual,187862,Used,2421.81,Camry
1283,Toyota,2020,4.3,Petrol,Automatic,74850,Used,17196.98,Corolla
1284,Toyota,2016,2.2,Diesel,Manual,50917,Used,14604.57,Camry
1285,Hyundai,2010,4.1,Petrol,Automatic,27055,New,9403.77,Elantra
1286,Subaru,2002,3.6,Hybrid,Automatic,20570,Used,5654.11,Forester
1287,Tesla,2003,0.0,Electric,Automatic,146840,Used,7305.39,Model Y
1288,BMW,2011,2.8,Diesel,Manual,96040,Used,12691.99,5 Series
1289,Toyota,2007,3.0,Petrol,Automatic,29556,Used,7086.65,Camry
1290,Audi,2014,2.8,Hybrid,Automatic,125504,Used,17103.39,A3
1291,Tesla,2000,0.0,Electric,Automatic,136034,New,7151.43,Model Y
1292,Honda,2011,2.2,Petrol,Manual,162089,Used,5378.85,Accord
1293,BMW,2000,4.3,Hybrid,Automatic,182149,Used,2606.68,X3
1294,Hyundai,2011,1.5,Diesel,Manual,166897,Used,5905.77,Tucson
1295,Kia,2000,1.8,Petrol,Automatic,104545,Used,1767.46,Sorento
1296,Subaru,2007,3.9,Petrol,Automatic,50771,Used,5741.93,Outback
1297,Ford,2021,2.2,Petrol,Automatic,92393,Used,20692.97,Focus
1298,Audi,2011,1.4,Petrol,Automatic,38997,Used,15844.09,A3
1299,Audi,2008,2.9,Hybrid,Automatic,57482,Used,10677.61,Q5
1300,Chevrolet,2023,2.1,Petrol,Automatic,135418,New,22488.34,Equinox
1301,Tesla,2007,0.0,Electric,Automatic,195786,Used,11022.81,Model 3
1302,Toyota,2010,2.2,Petrol,Automatic,61355,Used,8079.54,Prius
1303,Subaru,2017,2.5,Diesel,Automatic,115125,Used,14120.12,Impreza
1304,Toyota,2022,3.8,Petrol,Automatic,99066,Used,21052.19,Camry
1305,Tesla,2008,0.0,Electric,Manual,145020,Used,13905.52,Model X
1306,Ford,2005,2.8,Hybrid,Automatic,41868,New,5936.98,Mustang
1307,Chevrolet,2018,1.4,Petrol,Automatic,141463,Used,13603.93,Equinox
1308,Chevrolet,2003,4.1,Petrol,Automatic,165213,Used,1500,Equinox
1309,BMW,2020,3.1,Petrol,Automatic,16837,New,33976.25,X3
1310,Ford,2014,3.1,Petrol,Automatic,51624,Used,12582.92,Focus
1311,Subaru,2023,3.7,Petrol,Manual,160740,Used,21143.71,Crosstrek
1312,Toyota,2002,2.7,Petrol,Manual,13675,Used,5447.71,Corolla
1313,Hyundai,2001,3.2,Petrol,Manual,24225,Used,4730.49,Kona
1314,Chevrolet,2008,1.4,Hybrid,Automatic,38378,Used,8636.8,Impala
1315,Tesla,2003,0.0,Electric,Automatic,26173,Used,9908.15,Model S
1316,Honda,2008,1.9,Diesel,Automatic,27280,Used,8169.47,Fit
1317,Ford,2014,2.7,Petrol,Automatic,97145,New,13914.4,Focus
1318,Kia,2023,3.7,Petrol,Manual,186332,Used,22343.05,Optima
1319,Toyota,2006,2.0,Petrol,Automatic,137098,Used,3793.7,Prius
1320,Kia,2009,2.0,Diesel,Manual,160569,Used,5095.81,Rio
1321,Tesla,2004,0.0,Electric,Manual,41048,New,11535.94,Model 3
1322,Honda,2023,4.6,Petrol,Automatic,139891,New,23597.03,Civic
1323,Kia,2022,4.5,Hybrid,Automatic,20270,Used,24859.88,Rio
1324,Audi,2015,2.0,Petrol,Automatic,61616,New,22969.84,A3
1325,Tesla,2000,0.0,Electric,Automatic,148334,Used,5931.88,Model S
1326,Honda,2007,2.4,Hybrid,Manual,43193,Used,7761.98,Civic
1327,BMW,2001,1.6,Petrol,Automatic,36365,Used,7470.43,3 Series
1328,Tesla,2021,0.0,Electric,Automatic,79311,New,45662.13,Model 3
1329,Subaru,2000,1.5,Diesel,Automatic,145386,Used,1500,Outback
1330,Ford,2014,3.1,Petrol,Automatic,125978,Used,9981.96,Mustang
1331,Hyundai,2008,2.9,Hybrid,Automatic,74723,Used,6364.37,Elantra
1332,Honda,2013,4.7,Petrol,Automatic,15168,New,15861.84,Fit
1333,Hyundai,2019,2.1,Petrol,Manual,186216,Used,13981.76,Elantra
1334,Toyota,2002,2.7,Petrol,Manual,197904,Used,1500,Corolla
1335,Chevrolet,2021,2.0,Hybrid,Automatic,122722,Used,16245.6,Malibu
1336,Honda,2014,3.5,Hybrid,Automatic,173233,New,8602.74,CR-V
1337,Subaru,2004,4.0,Petrol,Manual,165104,Used,1677.07,Forester
1338,Tesla,2002,0.0,Electric,Automatic,152121,Used,5775.63,Model X
1339,Chevrolet,2004,3.5,Petrol,Automatic,136473,Used,2445.81,Equinox
1340,Honda,2019,1.7,Petrol,Automatic,147961,Used,13856.14,CR-V
1341,Ford,2000,3.4,Petrol,Manual,100335,Used,1721.67,Focus
1342,Ford,2000,4.1,Petrol,Automatic,79678,Used,2804.59,Fiesta
1343,Toyota,2008,3.1,Diesel,Automatic,192759,Used,3359.69,Corolla
1344,Tesla,2020,0.0,Electric,Automatic,96569,Used,39343.8,Model 3
1345,Chevrolet,2006,4.3,Hybrid,Automatic,84071,Used,4702.64,Equinox
1346,Toyota,2011,3.4,Petrol,Automatic,124551,New,7798.76,RAV4
1347,BMW,2007,3.8,Petrol,Automatic,18794,Used,12340.97,5 Series
1348,Audi,2011,2.2,Petrol,Automatic,199974,Used,9570.97,Q7
1349,Audi,2012,2.2,Hybrid,Automatic,8380,Used,18315.35,Q7
1350,Ford,2020,4.5,Diesel,Manual,97717,New,18664.89,Fiesta
1351,Chevrolet,2023,3.2,Hybrid,Automatic,34012,Used,22780.56,Tahoe
1352,Ford,2002,1.5,Diesel,Automatic,84818,Used,3557.68,Focus
1353,Tesla,2022,0.0,Electric,Automatic,123920,Used,45643.86,Model Y
1354,BMW,2010,2.5,Hybrid,Automatic,123542,New,13418.21,5 Series
1355,Chevrolet,2013,4.5,Petrol,Automatic,182059,Used,6314.44,Tahoe
1356,Kia,2022,1.9,Petrol,Automatic,133705,Used,20348.21,Optima
1357,Chevrolet,2015,2.6,Diesel,Automatic,169883,New,10930.82,Impala
1358,Hyundai,2018,2.9,Diesel,Manual,164734,New,13946.49,Elantra
1359,Honda,2001,4.6,Hybrid,Automatic,36979,New,4204.59,Accord
1360,Hyundai,2008,4.5,Petrol,Automatic,97679,Used,5853.5,Sonata
1361,BMW,2000,1.7,Hybrid,Automatic,157793,Used,2988.15,X3
1362,Tesla,2003,0.0,Electric,Automatic,149947,Used,6452.66,Model S
1363,Tesla,2009,0.0,Electric,Automatic,95508,New,20520.2,Model X
1364,Ford,2016,2.7,Petrol,Automatic,6779,Used,15929.82,Focus
1365,Hyundai,2000,3.3,Hybrid,Manual,7015,Used,4625.49,Kona
1366,Honda,2011,3.8,Hybrid,Automatic,13087,Used,9599.29,Accord
1367,Ford,2017,1.4,Hybrid,Automatic,31088,Used,14421.99,Explorer
1368,Honda,2019,2.6,Diesel,Automatic,20817,Used,16685.32,CR-V
1369,Audi,2002,3.1,Hybrid,Automatic,74367,Used,6591.47,Q7
1370,Kia,2011,1.2,Diesel,Manual,116621,Used,6864.07,Rio
1371,Tesla,2015,0.0,Electric,Automatic,183151,Used,25060.75,Model 3
1372,Hyundai,2001,4.6,Petrol,Manual,114386,Used,1945.54,Kona
1373,Hyundai,2012,4.3,Petrol,Manual,24589,Used,12081.08,Kona
1374,BMW,2020,3.8,Petrol,Automatic,180890,Used,27216.46,5 Series
1375,Toyota,2017,1.7,Petrol,Manual,60807,Used,15136.32,Corolla
1376,Audi,2003,2.1,Diesel,Automatic,21486,Used,8080.18,Q5
1377,Chevrolet,2022,2.4,Petrol,Manual,146478,Used,20489.93,Malibu
1378,Audi,2005,4.2,Petrol,Manual,49016,Used,9755.52,Q5
1379,Subaru,2005,2.0,Diesel,Manual,11886,Used,7454.38,Impreza
1380,Ford,2011,4.4,Petrol,Manual,85503,New,9562.71,Mustang
1381,Audi,2007,3.7,Diesel,Manual,158936,Used,7103.25,Q5
1382,Tesla,2014,0.0,Electric,Automatic,7736,Used,25081.48,Model 3
1383,Hyundai,2010,3.9,Petrol,Automatic,56255,Used,9271.28,Sonata
1384,Chevrolet,2001,4.1,Petrol,Automatic,31519,Used,4279.26,Impala
1385,Audi,2002,3.5,Diesel,Automatic,160813,Used,3848.2,A3
1386,Subaru,2002,3.6,Petrol,Automatic,12153,Used,5107.83,Forester
1387,Kia,2021,3.3,Petrol,Manual,104303,Used,19009.27,Sorento
1388,Hyundai,2017,3.6,Petrol,Manual,190786,Used,10319.06,Tucson
1389,Tesla,2006,0.0,Electric,Automatic,141628,Used,12155.87,Model 3
1390,Kia,2014,3.1,Petrol,Automatic,86802,Used,12472.1,Rio
1391,Tesla,2019,0.0,Electric,Automatic,86321,Used,38634.84,Model 3
1392,Kia,2004,1.5,Hybrid,Manual,5485,Used,6917.39,Rio
1393,Kia,2005,2.6,Hybrid,Manual,199666,Used,1500,Sportage
1394,BMW,2021,2.1,Petrol,Automatic,162635,Used,34201.62,X3
1395,BMW,2004,2.8,Diesel,Automatic,141540,New,7333.44,X3
1396,Tesla,2007,0.0,Electric,Automatic,106176,Used,12582.04,Model S
1397,Hyundai,2004,3.2,Petrol,Manual,143150,Used,2541.53,Elantra
1398,Kia,2014,3.2,Hybrid,Automatic,84930,Used,9495.22,Optima
1399,Subaru,2017,3.3,Petrol,Automatic,192967,Used,12529.38,Forester
1400,Chevrolet,2011,3.4,Petrol,Manual,192636,Used,5027.89,Impala
1401,Audi,2016,3.0,Diesel,Automatic,133502,New,25281.55,Q7
1402,Kia,2001,2.0,Hybrid,Manual,183269,Used,1500,Sorento
1403,Subaru,2010,2.1,Hybrid,Automatic,104451,Used,6968.85,Outback
1404,Hyundai,2009,2.9,Petrol,Automatic,22728,New,11269.64,Elantra
1405,Ford,2020,4.1,Petrol,Manual,88608,Used,20309.9,Fiesta
1406,Toyota,2009,2.4,Petrol,Automatic,57329,Used,8107.02,Prius
1407,Subaru,2005,3.1,Diesel,Automatic,104383,New,3850.59,Crosstrek
1408,BMW,2020,4.0,Petrol,Manual,73235,Used,30843.76,5 Series
1409,Honda,2017,4.1,Petrol,Automatic,18032,New,17302.91,Civic
1410,Audi,2008,3.6,Hybrid,Manual,175977,Used,6958.48,A4
1411,Kia,2001,1.9,Petrol,Manual,79408,Used,3036.91,Rio
1412,Kia,2004,3.9,Petrol,Automatic,147752,Used,2406.2,Rio
1413,Audi,2007,2.5,Petrol,Automatic,183000,Used,7661.93,Q5
1414,Chevrolet,2002,3.9,Petrol,Automatic,148950,Used,1500,Equinox
1415,Kia,2003,2.1,Petrol,Automatic,64638,Used,4377.99,Optima
1416,Chevrolet,2000,4.6,Petrol,Manual,19611,Used,4171.4,Tahoe
1417,Audi,2003,2.2,Petrol,Automatic,141293,Used,5652.84,Q5
1418,Chevrolet,2003,3.1,Petrol,Automatic,30529,Used,5711.79,Malibu
1419,BMW,2004,2.1,Petrol,Automatic,105187,Used,6711.4,X5
1420,Chevrolet,2016,3.1,Hybrid,Automatic,33502,New,14923.56,Malibu
1421,Audi,2011,1.7,Diesel,Manual,179651,New,12723.51,Q7
1422,Audi,2017,1.4,Hybrid,Automatic,73750,Used,22345.41,A4
1423,Audi,2022,2.0,Hybrid,Manual,190562,New,40149.93,Q5
1424,Toyota,2020,4.7,Petrol,Automatic,183822,Used,17220.63,Prius
1425,Honda,2014,1.4,Petrol,Manual,167508,New,9883.66,Fit
1426,Toyota,2002,2.8,Hybrid,Manual,106628,Used,2167.33,Camry
1427,Subaru,2008,3.0,Petrol,Automatic,15629,New,9739.69,Outback
1428,Hyundai,2020,3.4,Diesel,Manual,52252,New,23842.69,Kona
1429,Toyota,2013,4.4,Petrol,Automatic,137049,Used,9431.53,Camry
1430,BMW,2011,2.1,Petrol,Automatic,46826,Used,14531.91,X3
